name,country,region,rating,rating_count,price,source_sheet,vintage,producer_hint
Tenuta San Guido Sassicaia 2003,Italië,Bolgheri Sassicaia,4.6,2479,349.0,Frankrijk,2003.0,Tenuta
Le Macchiole Bolgheri Rosso 2016,Italië,Bolgheri,4.1,2455,23.859049412091338,Frankrijk,2016.0,Le
Antinori Castello della Sala Cervaro della Sala 2017,Italië,Umbrië,4.5,2446,54.22511230020758,Frankrijk,2017.0,Antinori
Antinori Badia a Passignano Gran Selezione Chianti Classico 2010,Italië,Chianti Classico,4.1,2401,39.042080856149454,Frankrijk,2010.0,Antinori
Antinori Tenuta Guado al Tasso Bolgheri Superiore 2015,Italië,Bolgheri Superiore,4.5,2394,167.0,Frankrijk,2015.0,Antinori
Produttori del Barbaresco Barbaresco 2018,Italië,Barbaresco,4.2,2386,38.0,Frankrijk,2018.0,Produttori
Gancia Moscato d'Asti N.V.,Italië,Moscato d’Asti,3.7,2380,17.99,Frankrijk,,Gancia
Zenato Amarone della Valpolicella Classico 2017,Italië,Amarone della Valpolicella Classico,4.4,2367,81.98,Frankrijk,2017.0,Zenato
Fontodi Chianti Classico 2016,Italië,Chianti Classico,4.0,2363,48.0,Frankrijk,2016.0,Fontodi
Antinori Pian delle Vigne Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.3,2360,67.0,Frankrijk,2016.0,Antinori
Adami Garb√®l Prosecco Brut N.V.,Italië,Prosecco di Treviso,3.9,2359,19.98,Frankrijk,,Adami
Antinori Tenuta Tignanello 'Solaia' 2015,Italië,Toscane,4.7,2337,473.0,Frankrijk,2015.0,Antinori
Antinori Tenuta Guado al Tasso Bolgheri Superiore 2009,Italië,Bolgheri Superiore,4.4,2308,194.0,Frankrijk,2009.0,Antinori
Tenuta Luce Lucente 2013,Italië,Toscane,3.9,2292,32.535067380124545,Frankrijk,2013.0,Tenuta
Casanova di Neri Tenuta Nuova Brunello di Montalcino 2013,Italië,Brunello di Montalcino,4.5,2292,188.0,Frankrijk,2013.0,Casanova
Casanova di Neri Brunello di Montalcino 2014,Italië,Brunello di Montalcino,4.4,2280,87.0,Frankrijk,2014.0,Casanova
Santa Margherita Brut Ros√© N.V.,Italië,"(""Vino d'Italia"",)",3.8,2278,24.99,Frankrijk,,Santa
Montelliana Prosecco Treviso Extra Dry N.V.,Italië,Prosecco di Treviso,3.8,2267,23.99,Frankrijk,,Montelliana
Brilla Prosecco N.V.,Italië,Prosecco,3.9,2257,13.99,Frankrijk,,Brilla
Altesino Brunello di Montalcino 2012,Italië,Brunello di Montalcino,4.2,2238,46.63359657817851,Frankrijk,2012.0,Altesino
F√®lsina Berardenga Chianti Classico 2013,Italië,Chianti Classico,3.8,2227,17.8942870590685,Frankrijk,2013.0,F√®lsina
Bertani Amarone della Valpolicella Classico 2006,Italië,Amarone della Valpolicella Classico,4.4,2203,100.0,Frankrijk,2006.0,Bertani
Le Macchiole Bolgheri Rosso 2018,Italië,Bolgheri,4.0,2192,35.0,Frankrijk,2018.0,Le
Antinori Tenuta Tignanello 'Solaia' 2009,Italië,Toscane,4.7,2171,405.0,Frankrijk,2009.0,Antinori
Ornellaia Bolgheri Superiore 2006,Italië,Bolgheri Superiore,4.6,2127,688.0,Frankrijk,2006.0,Ornellaia
Vietti Perbacco Nebbiolo 2019,Italië,Langhe,4.0,2118,34.0,Frankrijk,2019.0,Vietti
Altesino Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.3,2112,48.80260107018682,Frankrijk,2015.0,Altesino
Antinori Pian delle Vigne Brunello di Montalcino 2010,Italië,Brunello di Montalcino,4.3,2103,109.0,Frankrijk,2010.0,Antinori
Medici Ermete i Quercioli Reggiano Lambrusco Secco N.V.,Italië,Reggiano,3.6,2059,12.99,Frankrijk,,Medici
G.D. Vajra Albe Barolo 2011,Italië,Barolo,4.1,2030,71.0,Frankrijk,2011.0,G.D.
Tenuta delle Terre Nere Etna Rosso 2019,Italië,De Etna,3.9,2027,22.0,Frankrijk,2019.0,Tenuta
Mezzacorona Pinot Grigio Trentino 2017,Italië,Trentino,3.6,2021,10.99,Frankrijk,2017.0,Mezzacorona
Col d'Orcia Brunello di Montalcino 2008,Italië,Brunello di Montalcino,4.0,1979,87.0,Frankrijk,2008.0,Col
Biserno Il Pino di Biserno 2016,Italië,Toscane,4.3,1957,156.0,Frankrijk,2016.0,Biserno
Punica Barrua 2014,Italië,Isola dei Nuraghi,4.2,1948,47.0,Frankrijk,2014.0,Punica
Jeio Prosecco Brut N.V.,Italië,Prosecco,3.7,1948,15.0,Frankrijk,,Jeio
Massolino Barolo 2015,Italië,Barolo,4.1,1931,47.0,Frankrijk,2015.0,Massolino
Produttori del Barbaresco Nebbiolo Langhe 2019,Italië,Langhe,3.8,1928,30.0,Frankrijk,2019.0,Produttori
Antinori P√®ppoli Chianti Classico 2020,Italië,Chianti Classico,4.0,1924,22.99,Frankrijk,2020.0,Antinori
Tenuta Luce Lucente 2011,Italië,Toscane,4.0,1923,32.535067380124545,Frankrijk,2011.0,Tenuta
Frank Cornelissen Susucaru Rosato 2019,Italië,Terre Siciliane,4.1,1916,59.0,Frankrijk,2019.0,Frank
Caparzo Brunello di Montalcino 2010,Italië,Brunello di Montalcino,4.0,1879,128.0,Frankrijk,2010.0,Caparzo
Antinori Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,Italië,Chianti Classico,4.2,1875,55.0,Frankrijk,2019.0,Antinori
Pieropan Soave Classico 2017,Italië,Soave Classico,3.7,1864,31.0,Frankrijk,2017.0,Pieropan
Gaja Pieve Santa Restituta Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.4,1861,81.0,Frankrijk,2016.0,Gaja
Gemma di Luna Moscato N.V.,Italië,Piemonte,4.1,1849,14.99,Frankrijk,,Gemma
Col d'Orcia Brunello di Montalcino 2006,Italië,Brunello di Montalcino,4.1,1835,136.0,Frankrijk,2006.0,Col
Massolino Barolo 2013,Italië,Barolo,4.1,1834,34.70407187213285,Frankrijk,2013.0,Massolino
Antinori Tenuta Tignanello 'Solaia' 2012,Italië,Toscane,4.6,1830,986.0,Frankrijk,2012.0,Antinori
Stella Rosa Stella Pink N.V.,Italië,Piemonte,4.0,1816,12.99,Frankrijk,,Stella
Casanova di Neri Tenuta Nuova Brunello di Montalcino 2011,Italië,Brunello di Montalcino,4.4,1788,120.0,Frankrijk,2011.0,Casanova
Gaja Ca'Marcanda Magari 2012,Italië,Bolgheri,4.2,1764,176.0,Frankrijk,2012.0,Gaja
Pio Cesare Barolo 2010,Italië,Barolo,4.2,1721,114.0,Frankrijk,2010.0,Pio
Antinori Badia a Passignano Gran Selezione Chianti Classico 2018,Italië,Chianti Classico,4.3,1707,74.0,Frankrijk,2018.0,Antinori
Lamberti Prosecco (Extra Dry) N.V.,Italië,Prosecco,3.7,1706,17.99,Frankrijk,,Lamberti
Vietti Barolo Castiglione 2015,Italië,Barolo,4.2,1704,58.0,Frankrijk,2015.0,Vietti
Val di Suga Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.1,1693,40.0,Frankrijk,2016.0,Val
Stella Rosa Red N.V.,Italië,Piemonte,4.0,1671,12.99,Frankrijk,,Stella
Vietti Barolo Castiglione 2017,Italië,Barolo,4.2,1655,49.0,Frankrijk,2017.0,Vietti
Castello di Ama Chianti Classico Vigneto Gran Selezione San Lorenzo 2015,Italië,Chianti Classico,4.2,1643,88.0,Frankrijk,2015.0,Castello
Ceretto Arneis Langhe Blange 2019,Italië,Langhe,4.0,1629,31.0,Frankrijk,2019.0,Ceretto
Casanova di Neri Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.4,1629,77.0,Frankrijk,2016.0,Casanova
Biserno Il Pino di Biserno 2018,Italië,Toscane,4.4,1621,159.0,Frankrijk,2018.0,Biserno
Biondi-Santi Brunello di Montalcino 2010,Italië,Brunello di Montalcino,4.4,1613,343.0,Frankrijk,2010.0,Biondi-Santi
Ruffino Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2011,Italië,Chianti Classico,3.9,1592,28.197058396107938,Frankrijk,2011.0,Ruffino
Punica Barrua 2016,Italië,Isola dei Nuraghi,4.2,1572,43.0,Frankrijk,2016.0,Punica
Volpaia Chianti Classico 2015,Italië,Chianti Classico,3.8,1566,55.0,Frankrijk,2015.0,Volpaia
Punica Barrua 2015,Italië,Isola dei Nuraghi,4.1,1565,71.0,Frankrijk,2015.0,Punica
Antinori Tenuta Guado al Tasso Bolgheri Superiore 2017,Italië,Bolgheri Superiore,4.6,1544,140.0,Frankrijk,2017.0,Antinori
La Gioiosa Prosecco N.V.,Italië,Prosecco,3.4,1535,12.99,Frankrijk,,La
Antinori Badia a Passignano Gran Selezione Chianti Classico 2013,Italië,Chianti Classico,4.1,1526,70.0,Frankrijk,2013.0,Antinori
Isole e Olena Chianti Classico 2017,Italië,Chianti Classico,4.1,1507,36.0,Frankrijk,2017.0,Isole
Borgogno Barolo 2015,Italië,Barolo,4.0,1507,56.394116792215875,Frankrijk,2015.0,Borgogno
Allegrini Amarone della Valpolicella Classico 2016,Italië,Amarone della Valpolicella Classico,4.4,1506,78.0,Frankrijk,2016.0,Allegrini
Antinori Badia a Passignano Gran Selezione Chianti Classico 2008,Italië,Chianti Classico,4.2,1500,35.788574118137,Frankrijk,2008.0,Antinori
Vietti Barolo Castiglione 2011,Italië,Barolo,4.2,1499,77.0,Frankrijk,2011.0,Vietti
Vietti Barolo Castiglione 2014,Italië,Barolo,4.1,1488,55.0,Frankrijk,2014.0,Vietti
Argiolas Costera Cannonau di Sardegna 2019,Italië,Cannonau di Sardegna,3.8,1486,28.0,Frankrijk,2019.0,Argiolas
Isole e Olena Chianti Classico 2018,Italië,Chianti Classico,4.1,1466,34.0,Frankrijk,2018.0,Isole
Tenuta CastelGiocondo Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.3,1458,49.0,Frankrijk,2017.0,Tenuta
Fontodi Chianti Classico 2019,Italië,Chianti Classico,4.0,1435,54.0,Frankrijk,2019.0,Fontodi
ARPEPE Rosso di Valtellina 2016,Italië,Valtellina,3.8,1429,37.0,Frankrijk,2016.0,ARPEPE
Ferrari Perl√© 2016,Italië,Trento,4.1,1417,45.0,Frankrijk,2016.0,Ferrari
Tenuta Il Poggione Brunello di Montalcino Riserva Vigna Paganelli 2007,Italië,Brunello di Montalcino,4.3,1414,84.59117518832382,Frankrijk,2007.0,Tenuta
Giacomo Fenocchio Barolo Bussia 2013,Italië,Barolo,4.2,1403,45.54909433217436,Frankrijk,2013.0,Giacomo
Feudi di San Gregorio Greco Di Tufo 2019,Italië,Greco di Tufo,3.8,1369,25.0,Frankrijk,2019.0,Feudi
Travaglini Gattinara 2018,Italië,Gattinara,4.1,1368,38.0,Frankrijk,2018.0,Travaglini
Ceretto Barolo 2013,Italië,Barolo,4.0,1368,77.0,Frankrijk,2013.0,Ceretto
Castello Nipozzano Vecchie Viti Chianti R√πfina Riserva 2014,Italië,Chianti Rùfina,3.9,1362,28.197058396107938,Frankrijk,2014.0,Castello
Antinori Tignanello 2000,Italië,Toscane,4.5,1357,612.0,Frankrijk,2000.0,Antinori
Fili Prosecco Extra Dry N.V.,Italië,Prosecco,3.7,1354,14.98,Frankrijk,,Fili
Riunite Trebbiano - Moscato Emilia N.V.,Italië,Emilia,4.0,1354,11.376428560583548,Frankrijk,,Riunite
F√®lsina Fontalloro 2016,Italië,Toscane,4.2,1348,73.0,Frankrijk,2016.0,F√®lsina
Poliziano Rosso di Montepulciano 2019,Italië,Rosso di Montepulciano,3.7,1338,28.0,Frankrijk,2019.0,Poliziano
Feudi di San Gregorio Falanghina 2019,Italië,Falanghina del Sannio,3.8,1333,20.0,Frankrijk,2019.0,Feudi
Tenute la Montina Franciacorta Ros√® Demi Sec N.V.,Italië,Franciacorta,3.9,1322,83.99,Frankrijk,,Tenute
Casanova di Neri Tenuta Nuova Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.5,1319,123.0,Frankrijk,2015.0,Casanova
Fattoi Brunello di Montalcino 2012,Italië,Brunello di Montalcino,4.2,1315,37.957578610145305,Frankrijk,2012.0,Fattoi
Ornellaia Bolgheri Superiore 2001,Italië,Bolgheri Superiore,4.6,1311,315.0,Frankrijk,2001.0,Ornellaia
COS Cerasuolo di Vittoria Classico 2014,Italië,Cerasuolo di Vittoria,3.9,1306,19.521040428074727,Frankrijk,2014.0,COS
Biondi-Santi Brunello di Montalcino 2013,Italië,Brunello di Montalcino,4.5,1298,219.95,Frankrijk,2013.0,Biondi-Santi
Massolino Nebbiolo Langhe 2017,Italië,Langhe,3.8,1296,35.0,Frankrijk,2017.0,Massolino
M√©nage √† Trois Prosecco N.V.,Italië,Prosecco,3.6,1287,11.99,Frankrijk,,M√©nage
Volpaia Chianti Classico 2019,Italië,Chianti Classico,3.8,1280,32.99,Frankrijk,2019.0,Volpaia
Ruffino Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2010,Italië,Chianti Classico,3.9,1268,27.11255615010379,Frankrijk,2010.0,Ruffino
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2016,Italië,Amarone della Valpolicella Classico,4.4,1254,317.0,Frankrijk,2016.0,Speri
Pio Cesare Barolo 2016,Italië,Barolo,4.3,1253,77.0,Frankrijk,2016.0,Pio
Massolino Barolo 2017,Italië,Barolo,4.2,1236,44.0,Frankrijk,2017.0,Massolino
Punica Barrua 2017,Italië,Isola dei Nuraghi,4.2,1231,68.0,Frankrijk,2017.0,Punica
Antinori Tenuta Guado al Tasso Bolgheri Superiore 2018,Italië,Bolgheri Superiore,4.6,1195,142.99,Frankrijk,2018.0,Antinori
Selvapiana Chianti Rufina 2016,Italië,Chianti Rùfina,3.7,1184,13.014026952049818,Frankrijk,2016.0,Selvapiana
Tenuta Luce Luce 2014,Italië,Toscane,4.4,1184,255.0,Frankrijk,2014.0,Tenuta
Castello Nipozzano Vecchie Viti Chianti R√πfina Riserva 2011,Italië,Chianti Rùfina,3.9,1173,28.197058396107938,Frankrijk,2011.0,Castello
Tenuta San Guido Sassicaia 1996,Italië,Bolgheri Sassicaia,4.6,1160,549.0,Frankrijk,1996.0,Tenuta
Antinori Tignanello 1997,Italië,Toscane,4.5,1157,888.0,Frankrijk,1997.0,Antinori
Produttori del Barbaresco Nebbiolo Langhe 2020,Italië,Langhe,3.9,1155,24.99,Frankrijk,2020.0,Produttori
Lini 910 Labrusca Lambrusco Rosato N.V.,Italië,Emilia-Romagna,3.9,1139,17.99,Frankrijk,,Lini
Castello di Ama Chianti Classico 2019,Italië,Chianti Classico,3.9,1138,38.0,Frankrijk,2019.0,Castello
Fattoria le Pupille Morellino di Scansano 2018,Italië,Morellino di Scansano,3.7,1137,15.0,Frankrijk,2018.0,Fattoria
Fattoria del Cerro Vino Nobile di Montepulciano 2018,Italië,Vino Nobile di Montepulciano,3.7,1133,19.99,Frankrijk,2018.0,Fattoria
Vietti Moscato d'Asti 2020,Italië,Moscato d’Asti,4.2,1120,19.0,Frankrijk,2020.0,Vietti
La Spinetta Ca' di Pian Barbera d'Asti 2019,Italië,Barbera d’Asti,4.0,1120,24.0,Frankrijk,2019.0,La
G.D. Vajra Albe Barolo 2018,Italië,Barolo,4.1,1118,48.0,Frankrijk,2018.0,G.D.
F√®lsina Fontalloro 2017,Italië,Toscane,4.3,1107,71.0,Frankrijk,2017.0,F√®lsina
Ferrari Riserva Lunelli 2009,Italië,Trento,4.3,1099,45.54909433217436,Frankrijk,2009.0,Ferrari
Latium Morini Campo Le√≥n Amarone della Valpolicella 2013,Italië,Amarone della Valpolicella,4.4,1098,54.0,Frankrijk,2013.0,Latium
Castiglion del Bosco Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.3,1092,63.0,Frankrijk,2016.0,Castiglion
Caparzo Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.1,1089,73.0,Frankrijk,2015.0,Caparzo
Pelissero Barbaresco Nubiola 2013,Italië,Barbaresco,3.9,1079,129.0,Frankrijk,2013.0,Pelissero
Castell'in Villa Chianti Classico 2015,Italië,Chianti Classico,3.9,1069,24.943551658095483,Frankrijk,2015.0,Castell'in
ARPEPE Sassella Stella Retica 2015,Italië,Valtellina Superiore,4.0,1057,48.0,Frankrijk,2015.0,ARPEPE
Cinzano Prosecco N.V.,Italië,Prosecco,3.5,1052,11.99,Frankrijk,,Cinzano
San Leonardo San Leonardo 2015,Italië,Vigneti delle Dolomiti,4.3,1040,80.0,Frankrijk,2015.0,San
Bruno Giacosa Roero Arneis 2019,Italië,Roero,4.0,1038,33.0,Frankrijk,2019.0,Bruno
F√®lsina Fontalloro 2010,Italië,Toscane,4.2,1038,48.80260107018682,Frankrijk,2010.0,F√®lsina
Fattoria le Pupille Saffredi 2013,Italië,Maremma Toscana,4.4,1033,100.0,Frankrijk,2013.0,Fattoria
LaLuca Prosecco N.V.,Italië,Prosecco di Treviso,3.8,1032,12.99,Frankrijk,,LaLuca
Feudi di San Gregorio Falanghina 2020,Italië,Falanghina del Sannio,3.8,1031,22.0,Frankrijk,2020.0,Feudi
Castello Romitorio Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.3,1021,77.0,Frankrijk,2016.0,Castello
Tenuta Il Poggione Brunello di Montalcino Riserva Vigna Paganelli 2010,Italië,Brunello di Montalcino,4.4,1019,103.0277133703944,Frankrijk,2010.0,Tenuta
Montevertine Le Pergole Torte 2014,Italië,Toscane,4.4,1019,436.0,Frankrijk,2014.0,Montevertine
Tenuta San Guido Guidalberto 2020,Italië,Toscane,4.2,1007,59.0,Frankrijk,2020.0,Tenuta
F√®lsina Fontalloro 2013,Italië,Toscane,4.2,1006,83.0,Frankrijk,2013.0,F√®lsina
Antinori Pian delle Vigne Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.4,1006,58.0,Frankrijk,2017.0,Antinori
Biondi-Santi Brunello di Montalcino 2011,Italië,Brunello di Montalcino,4.4,1005,172.0,Frankrijk,2011.0,Biondi-Santi
Punica Barrua 2009,Italië,Isola dei Nuraghi,4.2,1004,43.0,Frankrijk,2009.0,Punica
Cotarella Montiano 2016,Italië,Lazio,4.2,995,114.0,Frankrijk,2016.0,Cotarella
Jermann Pinot Grigio 2018,Italië,Venezia Giulia,4.0,993,25.0,Frankrijk,2018.0,Jermann
Masi Costasera Amarone della Valpolicella Classico 2017,Italië,Amarone della Valpolicella Classico,4.3,985,62.0,Frankrijk,2017.0,Masi
Tenuta San Guido Sassicaia 2019,Italië,Bolgheri Sassicaia,4.6,983,299.0,Frankrijk,2019.0,Tenuta
Poliziano Asinone Vino Nobile di Montepulciano 2010,Italië,Vino Nobile di Montepulciano,4.3,975,96.0,Frankrijk,2010.0,Poliziano
Gaja Ca'Marcanda Magari 2018,Italië,Bolgheri,4.3,974,94.0,Frankrijk,2018.0,Gaja
Foradori Foradori - Teroldego 2019,Italië,Vigneti delle Dolomiti,3.8,970,31.0,Frankrijk,2019.0,Foradori
Castello di Ama Chianti Classico 2018,Italië,Chianti Classico,3.9,970,37.0,Frankrijk,2018.0,Castello
Biserno Il Pino di Biserno 2019,Italië,Toscane,4.3,966,159.0,Frankrijk,2019.0,Biserno
Isole e Olena Cepparello Red 2015,Italië,Toscane,4.4,960,104.0,Frankrijk,2015.0,Isole
Gaja Rossj-Bass Langhe 2017,Italië,Langhe,4.3,952,69.4081437442657,Frankrijk,2017.0,Gaja
Antinori Tenuta Tignanello 'Solaia' 2017,Italië,Toscane,4.7,947,334.0,Frankrijk,2017.0,Antinori
Tenuta di Nozzole Chianti Classico Riserva 2018,Italië,Chianti Classico,4.1,945,25.98,Frankrijk,2018.0,Tenuta
Nervi Gattinara 2016,Italië,Gattinara,4.1,935,149.0,Frankrijk,2016.0,Nervi
Florio Fine Marsala Sweet (Ambra Dolce) N.V.,Italië,Marsala,3.4,932,14.99,Frankrijk,,Florio
Antinori Castello della Sala Cervaro della Sala 2020,Italië,Umbrië,4.4,928,75.0,Frankrijk,2020.0,Antinori
Ricasoli Casalferro 2015,Italië,Toscane,4.2,923,64.0,Frankrijk,2015.0,Ricasoli
Tenuta Il Poggione Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.2,922,99.95,Frankrijk,2017.0,Tenuta
Medici Ermete i Quercioli Lambrusco Grasparossa Dolce N.V.,Italië,Lambrusco Grasparossa di Castelvetro,3.8,919,12.99,Frankrijk,,Medici
Mariotti Smarazen N.V.,Italië,Emilia,4.0,919,21.99,Frankrijk,,Mariotti
Arceno Arcanum Il Fauno di Arcanum 2016,Italië,Toscane,4.2,918,33.0,Frankrijk,2016.0,Arceno
Quintarelli Giuseppe Amarone della Valpolicella Classico 2000,Italië,Amarone della Valpolicella Classico,4.8,914,776.0,Frankrijk,2000.0,Quintarelli
Riecine Chianti Classico 2017,Italië,Chianti Classico,4.0,912,21.14779379708095,Frankrijk,2017.0,Riecine
Ciacci Piccolomini d'Aragona Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.3,912,77.0,Frankrijk,2015.0,Ciacci
Renato Ratti Barolo Marcenasco 2018,Italië,Barolo,4.2,905,59.0,Frankrijk,2018.0,Renato
Michele Chiarlo Moscato d'Asti Nivole 2018,Italië,Moscato d’Asti,4.2,901,16.99,Frankrijk,2018.0,Michele
Marchesi di Barolo Ruvei Barbera d'Alba 2019,Italië,Barbera d’Alba,3.9,900,29.0,Frankrijk,2019.0,Marchesi
Massolino Nebbiolo Langhe 2019,Italië,Langhe,3.9,900,35.0,Frankrijk,2019.0,Massolino
Polvanera 14 Primitivo Gioia del Colle 2016,Italië,Gioia del Colle,4.0,899,23.0,Frankrijk,2016.0,Polvanera
Jeio Cuv√©e Ros√© N.V.,Italië,Veneto,3.7,899,23.99,Frankrijk,,Jeio
Ciacci Piccolomini d'Aragona Brunello di Montalcino Pianrosso 2013,Italië,Brunello di Montalcino,4.4,898,159.0,Frankrijk,2013.0,Ciacci
Orma Toscana 2014,Italië,Toscane,4.2,897,59.0,Frankrijk,2014.0,Orma
Orma Toscana 2015,Italië,Toscane,4.3,894,95.0,Frankrijk,2015.0,Orma
Tormaresca Chardonnay Puglia 2020,Italië,Puglia,3.7,889,24.0,Frankrijk,2020.0,Tormaresca
Lamberti Ros√© (Extra Dry) N.V.,Italië,Veneto,4.0,889,14.99,Frankrijk,,Lamberti
Gaja Ca'Marcanda Promis Toscana 2020,Italië,Toscane,4.2,887,44.0,Frankrijk,2020.0,Gaja
Vietti Barbera d'Alba Tre Vigne 2019,Italië,Barbera d’Alba,4.0,887,28.0,Frankrijk,2019.0,Vietti
Dal Forno Romano Valpolicella Superiore Monte Lodoletta 2012,Italië,Valpolicella,4.5,882,110.0,Frankrijk,2012.0,Dal
Anselmi San Vincenzo 2013,Italië,Veneto,3.8,881,4.99,Frankrijk,2013.0,Anselmi
Zenato Lugana San Benedetto 2021,Italië,Lugana,4.0,881,23.98,Frankrijk,2021.0,Zenato
Poliziano Asinone Vino Nobile di Montepulciano 2015,Italië,Vino Nobile di Montepulciano,4.3,880,76.0,Frankrijk,2015.0,Poliziano
Fattoria le Pupille Saffredi 2014,Italië,Maremma Toscana,4.3,879,91.0,Frankrijk,2014.0,Fattoria
Mastroberardino Taurasi Radici 2012,Italië,Taurasi,4.1,874,29.28156064211209,Frankrijk,2012.0,Mastroberardino
Vigneti Massa Derthona 2018,Italië,Piemonte,4.1,873,39.0,Frankrijk,2018.0,Vigneti
Michele Chiarlo Tortoniano Barolo 2016,Italië,Barolo,4.2,860,72.0,Frankrijk,2016.0,Michele
Castello di Ama Chianti Classico Vigneto Gran Selezione San Lorenzo 2017,Italië,Chianti Classico,4.2,859,55.0,Frankrijk,2017.0,Castello
Emidio Pepe Montepulciano d'Abruzzo 2017,Italië,Montepulciano d’Abruzzo,4.2,859,117.0,Frankrijk,2017.0,Emidio
Paolo Scavino Barolo 2014,Italië,Barolo,4.0,858,75.0,Frankrijk,2014.0,Paolo
Stellina di Notte Prosecco N.V.,Italië,Prosecco,3.7,858,23.99,Frankrijk,,Stellina
Capezzana Carmignano Villa di Capezzana 2013,Italië,Carmignano,3.8,853,21.69004492008303,Frankrijk,2013.0,Capezzana
Dal Forno Romano Valpolicella Superiore Monte Lodoletta 2013,Italië,Valpolicella,4.5,833,114.0,Frankrijk,2013.0,Dal
Piaggia Carmignano Riserva 2016,Italië,Carmignano,4.4,832,71.0,Frankrijk,2016.0,Piaggia
Terlan (Terlano) Lagrein Riserva Gries 2017,Italië,Südtirol - Alto Adige,4.2,831,75.0,Frankrijk,2017.0,Terlan
Mastrojanni Vigna Loreto Brunello di Montalcino 2010,Italië,Brunello di Montalcino,4.4,830,88.92918417234043,Frankrijk,2010.0,Mastrojanni
Castello Romitorio Brunello di Montalcino 2012,Italië,Brunello di Montalcino,4.2,828,88.0,Frankrijk,2012.0,Castello
Banfi Poggio alle Mura Brunello di Montalcino 2010,Italië,Brunello di Montalcino,4.2,826,167.0,Frankrijk,2010.0,Banfi
Montresor Capitel della Crosara Valpolicella Ripasso 2013,Italië,Valpolicella Ripasso,3.8,825,51.0,Frankrijk,2013.0,Montresor
Emidio Pepe Trebbiano d'Abruzzo 2017,Italië,"(""Trebbiano d'Abruzzo"",)",4.2,824,98.0,Frankrijk,2017.0,Emidio
Casanova di Neri Tenuta Nuova Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.5,816,155.0,Frankrijk,2016.0,Casanova
Fattoria le Pupille Saffredi 2016,Italië,Maremma Toscana,4.4,813,147.0,Frankrijk,2016.0,Fattoria
Bruno Giacosa Roero Arneis 2020,Italië,Roero,4.1,810,27.0,Frankrijk,2020.0,Bruno
COS Frappato (di Vittoria) 2020,Italië,Terre Siciliane,3.9,807,28.0,Frankrijk,2020.0,COS
Mastrojanni Brunello di Montalcino 2011,Italië,Brunello di Montalcino,4.3,805,50.97160556219512,Frankrijk,2011.0,Mastrojanni
Bertani Amarone della Valpolicella Classico 2011,Italië,Amarone della Valpolicella Classico,4.3,803,122.0,Frankrijk,2011.0,Bertani
Casanova di Neri Irrosso 2016,Italië,Toscane,3.8,801,23.0,Frankrijk,2016.0,Casanova
Casanova di Neri Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.4,799,69.0,Frankrijk,2017.0,Casanova
Pecchenino San Luigi Dogliani 2018,Italië,Dogliani,3.9,798,17.99,Frankrijk,2018.0,Pecchenino
Altesino Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.2,794,66.0,Frankrijk,2017.0,Altesino
Fascino Organic Prosecco N.V.,Italië,Prosecco,3.9,792,15.99,Frankrijk,,Fascino
Parusso Barolo Bussia 2013,Italië,Barolo,4.3,791,138.0,Frankrijk,2013.0,Parusso
Castellare Toscana I Sodi di San Niccolo 2015,Italië,Toscane,4.4,786,186.0,Frankrijk,2015.0,Castellare
